system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
There's an 8:10 am bus with 0 transfers for $25.,Good.,There's an 8:10 am bus with 0 transfers for $25.,"Good. I love taking the early bus, it gives me time to relax and enjoy the morning scenery. Plus, no transfers mean less hassle and more efficiency!",1.0,1.0,1.0,1.0,0.03378378378378377,0.03703703703703698,0.19245008972987532,0.03378378378378377
"No, it doesn't look like the best place for kids. You can reach them at (212) 415-5788.","Ok, thanks. Can you tell me what other interesting things there are to do there?","No, it doesn't look like the best place for kids. You can reach them at (212) 415-5788.","Ok, thanks. Can you tell me what other interesting things there are to do there?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I was able to confirm you reservation.,Great! Thanks a lot for your help.,I was able to confirm your reservation.,Great! Thanks a lot for your help.,0.9743589743589743,0.75,0.8571428571428571,0.9743589743589743,1.0,1.0,1.0,1.0
Do you want me to buy it for you?,"Yes, please.",Do you want me to buy it for you?,"Yes, please.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There are 2 restaurants. How about Lokanta Grill & Bar located in Walnut Creek?,Can you find me their address?,There are 2 restaurants. How about Lokanta Grill & Bar located in Walnut Creek?,Can you find me their address?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
So 2 tickets on a bus that leaves from San Francisco to Long Beach at 7:50 am on March 6th. Is that correct?,"Yes, that's correct.",So 2 tickets on a bus that leaves from San Francisco to Long Beach at 7:50 am on March 6th. Is that correct?,"Yes, that's correct.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Please confirm: 4 tickets to Alejandro Sanz in San Diego on March 9th.,Yes that's it.,Please confirm: 4 tickets to Alejandro Sanz in San Diego on March 9th.,"Yes, that's it.",1.0,1.0,1.0,1.0,0.9333333333333333,0.5,0.6666666666666666,0.9333333333333333
"Kindly ensure that, you wish to go to Art Gallery of New South Wales. The shared ride has been booked for 2 persons.",Okay. it is good. How much time the ride will take and what is the cost?,"Kindly ensure that, you wish to go to Art Gallery of New South Wales. The shared ride has been booked for 2 persons.",Okay. it is good. How much time the ride will take and what is the cost?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I found 5 hotels. Andaz Delhi - A Concept By Hyatt is rated 4.6.,What's the address?,I found 5 hotels. Andaz Delhi - A Concept By Hyatt is rated 4.6.,Could you please provide me with the complete address of Andaz Delhi - A Concept By Hyatt?,1.0,1.0,1.0,1.0,0.15555555555555556,0.05263157894736836,0.14002800840280094,0.15555555555555556
till when do you want it?,three in the afternoon till 11th of this month,Till when would you like the service to be extended?,From three in the afternoon until the 11th of this month,0.3846153846153846,0.1428571428571428,0.2581988897471611,0.3846153846153846,0.8035714285714286,0.6666666666666666,0.8040302522073697,0.8035714285714286
Please confirm you want me to reserve a table for 2 people at 11 am at Aperto in San Francisco today.,"Yes, perfect. Is it in the very fancy price range?",Please confirm you want me to reserve a table for 2 people at 11 am at Aperto in San Francisco today.,"Yes, perfect. Is it in the very fancy price range?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What else are you interested in?,I'd really like to find a nice Concert around town.,What other events are you curious about?,I'd love to discover a local art exhibition.,0.44999999999999996,0.30000000000000004,0.4629100498862757,0.44999999999999996,0.33333333333333337,0.19999999999999996,0.3354101966249685,0.33333333333333337
They're located at 1008 Blossom Hill Road.,That sounds great.,They're located at 1008 Blossom Hill Road.,That sounds great. I love exploring new places and trying new things!,1.0,1.0,1.0,1.0,0.26086956521739135,0.25,0.5,0.26086956521739135
"To confirm, you want a table for 4 at Comal in Berkeley at 11 am on March 13th.","Yes, perfect.","To confirm, you want a table for 4 at Comal in Berkeley at 11 am on March 13th.","Yes, perfect.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jason Isbell is preforming at Prospect Park Bandshell on March 9th at 6 pm.,I like that one.,Jason Isbell is performing at Prospect Park Bandshell on March 9th at 6 pm.,I like that one.,0.9733333333333334,0.8666666666666667,0.9285714285714286,0.9866666666666667,1.0,1.0,1.0,1.0
I have 4 options. How about an American Airlines flight at 4 pm and returning at 3:40 pm for $310?,What's the arrival and return time?,I have 4 options. How about an American Airlines flight at 4 pm and returning at 3:40 pm for $310?,What's the arrival and return time?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
It costs $44 per night. Any more information you need?,"No, this hotel seems to be okay to me. Thanks and that's all.",It costs $44 per night. Any more information you need?,"No, this hotel seems to be okay to me. Thanks and that's all.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I have Little, Long Shot or Pet Sematary.",I want Long Shot.What time?,"I have Little, Long Shot or Pet Sematary.",I want to watch Long Shot. What time?,1.0,1.0,1.0,1.0,0.7297297297297297,0.4444444444444444,0.6324555320336759,0.7297297297297297
Is there something else I can help you with?,"I also need to book 2 rooms in a hotel there, so I have a place to stay in.",Is there something else I can help you with?,"I also need to book 2 rooms in a hotel there, so I have a place to stay in.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"That flight leaves from Dulles International Airport, and arrives at SFO International Airport.",That's not really what I want. Please find something else.,"That flight leaves from Dulles International Airport, and arrives at SFO International Airport.",That's not really what I want. Please find something else.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,Will you find child-friendly attractions?,Will you find child-friendly attractions?,Do you know if there are any kid-friendly places to visit around here?,0.0,0.0,0.0,0.0,0.3142857142857143,0.05882352941176472,0.12403473458920844,0.3142857142857143
Are you interested in scheduling an appointment?,"Yes, please schedule one.",Are you interested in scheduling an appointment?,"Yes, please schedule one.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Should I play the film now?,"No thanks, not right now. Right now I want to listen to some music.",Should I play the film now?,"No thanks, not right now. Right now I want to listen to some music.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Which city would you like for the restaurant to be located at?,I want the restaurant to be in SFO.,Which city would you prefer for the restaurant location?,I prefer the restaurant to be in SFO.,0.7419354838709677,0.5,0.6735753140545634,0.7419354838709677,0.8378378378378378,0.7777777777777778,0.875,0.8378378378378378
Would you like a shared ride?,A shared ride is ok.,Would you like a shared ride?,A shared ride sounds like a great opportunity to meet new people and save some money!,1.0,1.0,1.0,1.0,0.21176470588235297,0.16666666666666663,0.3354101966249685,0.21176470588235297
"I'll get you 1 ticket to Okkervil River in San Francisco on March 4th, is everything correct?",That's all correct.,"I'll get you 1 ticket to Okkervil River in San Francisco on March 4th, is everything correct?",That's all correct.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
whether i need to find any other thing?,"No, not now, thanks once again",Whether I need to find any other thing?,"No, not now, thanks once again",0.9487179487179487,0.6,0.75,0.9487179487179487,1.0,1.0,1.0,1.0
I found 9 places you might like. How about B&b Kitchen & Wine Bar in Berkeley?,That sounds good. I'd also like to find a movie to watch. Maybe a Fantasy movie directed by George Miller.,I found 9 places you might like. How about B&b Kitchen & Wine Bar in Berkeley?,That sounds good. I'd also like to find a movie to watch. Maybe a Fantasy movie directed by George Miller.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What date would you like to watch it on?,I wanna watch it on the 1st.,What date would you prefer to go for the movie?,I'd like to catch it on the 1st.,0.6170212765957447,0.3571428571428572,0.5270462766947299,0.6170212765957447,0.6875,0.36363636363636365,0.5345224838248488,0.6875
Where do you want to leave from?,Find departures from Ciudad de Mexico.,Where do you want to leave from?,Find departures from Ciudad de Mexico.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Teen Spirit, directed by Max Minghella, is now playing.",Thanks a lot.,"Teen Spirit, directed by Max Minghella, is now playing.",Thanks a lot.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22101 Redwood Road. Their number is 510-581-7677.,Is there anyone else?,22101 Redwood Road. Their number is 510-581-7677.,Is there anyone else?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your table reservation has been made and you can reach them at 408-270-2578 if you have any questions.,"Awesome, thanks!",Your table reservation has been made and you can reach them at 408-270-2578 if you have any questions.,"Awesome, thanks!",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Please confirm the following: I am booking you an appointment at 1512 Barber Shop for March 10th at 11:30 am.,"Yes, sounds good.",Please confirm the following: I am booking you an appointment at 1512 Barber Shop for March 10th at 11:30 am.,"Yes, sounds good.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Your requested movie has started playing, and the movie is directed by Claire Denis.",I appreciate it!,"Your requested movie has started playing, and the movie is directed by Claire Denis.",I appreciate it! I've heard so much about Claire Denis's unique artistic style and I'm excited to immerse myself in this new cinematic experience.,1.0,1.0,1.0,1.0,0.1095890410958904,0.125,0.35355339059327373,0.1095890410958904
"Okay, I have a table for 2 at Los Palillos Restaurant in San Rafael on March 1st at 5:45 pm, correct?","No, I need it for three people at five pm.","Okay, I have a table for 2 at Los Palillos Restaurant in San Rafael on March 1st at 5:45 pm, correct?","No, I need it for three people at five pm.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What song?,If You Met Me First. Play it on the television.,What song do you want me to play for you?,I'd like to hear 'If You Met Me First'. Could you please play it on the television?,0.24390243902439024,0.09090909090909094,0.22360679774997894,0.24390243902439024,0.5421686746987953,0.2857142857142857,0.46017899330842216,0.5421686746987953
The station in Vegas is Union Plaza and the one in SFO is Salesforce transit center.,Explore more options please.,The station in Vegas is Union Plaza and the one in SFO is Salesforce transit center.,Could you provide me with additional alternatives to consider?,1.0,1.0,1.0,1.0,0.27419354838709675,0.0,0.0,0.27419354838709675
"Sure, which city would you like?",SFO please.,"Sure, which city would you like?",SFO please.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Should I play that now?,"Yes, definitely, with subtitles please.",Should I play that now?,"Yes, definitely, with subtitles please.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I got nothing else. What's next?,Find a funny Neil Burger flick then.,I got nothing else. What's next?,Find a funny Neil Burger flick then.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I have found 10 restaurants. There is a lovely restaurant in San Francisco called Amber.,Is there anything else?,I have found 10 restaurants. There is a lovely restaurant in San Francisco called Amber.,Is there anything else? How about trying out a new fusion cuisine place in the city?,1.0,1.0,1.0,1.0,0.27380952380952384,0.25,0.5,0.27380952380952384
Where do you want to stay?,At the Soho Garden Hotel.,Where would you like to stay during your trip?,I would prefer to stay at the Soho Garden Hotel.,0.4565217391304348,0.25,0.408248290463863,0.4565217391304348,0.5,0.36363636363636365,0.565685424949238,0.5
Please confirm you're booking an appointment at Dukes and Dolls Salon on March 8th at 3:45 pm.,"Yes, that is correct. Where is the place located?",Please confirm you're booking an appointment at Dukes and Dolls Salon on March 8th at 3:45 pm.,"Yes, that is correct. Where is the place located?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I can't book your appointment. Do you need more help?,Try to see if something open at 15:15.,I can't book your appointment. Do you need more help?,Try to see if something open at 15:15.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Where does the trip begin and end and when?,Saturday this week I am traveling from Long Beach to LA.,"Where are you starting your trip from and where is your destination? Also, what is the departure time?","This Saturday, I'll be embarking on a journey from Long Beach to LA.",0.27450980392156865,0.17391304347826086,0.3142696805273544,0.27450980392156865,0.5588235294117647,0.26315789473684204,0.4181210050035453,0.5588235294117647
What date would you like to watch this movie?,I want to watch the movie on next Tuesday.,What day do you feel like going to see this movie?,I prefer to watch the movie on the upcoming Tuesday.,0.5800000000000001,0.4285714285714286,0.6030226891555273,0.5800000000000001,0.6730769230769231,0.5833333333333334,0.7378647873726218,0.6730769230769231
"OK, I found 1 movie. Do you want to watch The Curse of La Llorona?","Yes, I want to watch The Curse of La Llorona.","OK, I found 1 movie. Do you want to watch The Curse of La Llorona?","Yes, I want to watch The Curse of La Llorona.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The appointment has been set.,What's the rating and phone number please?,The appointment has been set.,What's the rating and phone number please?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your required reservation was successfully confirmed.,Thank you for your help. That's all for today.,Your required reservation was successfully confirmed.,Thank you for your help. That's all for today.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What is your opinion on Delta Airlines which takes off at 5:50 am and returns at 11:55 am with ticket costing $120,Fine and i need to search for a staying house,What is your opinion on Delta Airlines which takes off at 5:50 am and returns at 11:55 am with ticket costing $120?,Fine and i need to search for a staying house,0.991304347826087,0.9130434782608695,0.9545454545454546,0.991304347826087,1.0,1.0,1.0,1.0
Do you prefer Star hotels? When is your anticipated check-in and check-out dates?,Please can you look if there is room available at Arthouse Hotel New York City. I can check in on 2nd of March and check out by 14th of this month.,Do you prefer to stay at luxurious Star hotels? When do you plan to arrive and depart?,Could you please check if there are any available rooms at the Arthouse Hotel in New York City? I intend to check in on the 2nd of March and check out by the 14th of this month.,0.36046511627906974,0.30434782608695654,0.47087095579741867,0.36046511627906974,0.6836158192090396,0.5454545454545454,0.7086463144289911,0.6836158192090396
Can I help you with anything else?,"No, thank you.",Can I assist you further?,"No, thank you.",0.38235294117647056,0.33333333333333326,0.50709255283711,0.38235294117647056,1.0,1.0,1.0,1.0
Please confirm you're picking up a Standard car from Union Station on March 3rd at 3 pm and dropping it off on March 7th.,"Yes, that is correct.",Please confirm you're picking up a Standard car from Union Station on March 3rd at 3 pm and dropping it off on March 7th.,"Yes, that is correct.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The destination of the flight you asked for is Seattle-Tacoma International Airport.,This flight seems nice to me. Can you help me to buy the ticket for the one-way flight?,The destination of the flight you asked for is Seattle-Tacoma International Airport.,This flight seems nice to me. Can you help me to buy the ticket for the one-way flight?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Yes the Dodgers Vs Diamondbacks is on March 12th at Dodger Stadium . It starts at 7 pm.,"Thanks, that sounds good.","Yes, the Dodgers Vs Diamondbacks is on March 12th at Dodger Stadium. It starts at 7 pm.","Thanks, that sounds good.",0.9770114942528736,0.75,0.8574929257125442,0.9770114942528736,1.0,1.0,1.0,1.0
Is there anything else I can help you with?,No. I appreciate your help.,Is there anything else I can assist you with?,"No, I am grateful for your assistance.",0.8666666666666667,0.8,0.8888888888888888,0.8666666666666667,0.39473684210526316,0.19999999999999996,0.3380617018914066,0.39473684210526316
Leaving March 6th? Departure city?,Leaving Washington later today.,Leaving March 6th? Departure city?,Leaving Washington later today.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you want me to book you a table?,Not right now. Are there any salons there?,Do you want me to book you a table?,Not right now. Are there any salons there?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Can I do anything else for you?,"No, thanks. It's all for today",Can I assist you with anything else?,"No, thanks. It's all for today",0.38888888888888884,0.2727272727272727,0.4285714285714286,0.38888888888888884,1.0,1.0,1.0,1.0
You have 10. First off it 6:40 am with 1 transfer for $68.,"Nice, thanks for it.",You have a 6:40 am appointment with one transfer for $68.,"Nice, thanks for arranging it.",0.5689655172413793,0.5,0.6689936080056726,0.5689655172413793,0.6666666666666667,0.8,0.8944271909999159,0.6666666666666667
What kind of event?,I want to hear Music.,What kind of event?,I want to hear Music.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your visit is scheduled!,"Thanks, can you find me a cab too.",Your visit is scheduled!,Thank you! Can you also assist me in arranging a taxi?,1.0,1.0,1.0,1.0,0.40740740740740744,0.1875,0.31980107453341566,0.40740740740740744
"Okay, Do you like Dumbo, Hellboy or Pet Sematary?","I like pet Sematary movie, Which time can i watch that movie? I want to watch a regular show, i want to watch it on the 1st","Okay, Do you like Dumbo, Hellboy or Pet Sematary?","I like Pet Sematary movie. Which time can I watch that movie? I want to watch a regular show, and I prefer to watch it on the 1st",1.0,1.0,1.0,1.0,0.8914728682170543,0.6666666666666666,0.8001322641986387,0.8914728682170543
Should I use the checking or savings account? How much do you want to transfer and to whom?,Transfer $1350 to Maria from my savings account to hers.,Should I use the checking or savings account? How much do you want to transfer and to whom?,Transfer $1350 to Maria from my savings account to hers.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The bus arrives at Union Plaza.,"Ok, great. I'd like to book the flight now please.",The bus arrives at Union Plaza.,"Ok, great. I'd like to book the flight now please.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,I would like to buy tickets to an event.,Hello! How can I assist you today?,I would like to buy tickets to an event.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Your cab is confirmed and on it's way.,Thank you for the assistance.,Your cab is confirmed and on its way.,Thank you for the assistance.,0.9736842105263158,0.7777777777777778,0.875,0.9736842105263158,1.0,1.0,1.0,1.0
I've got 10 matches here - how about a 1 star? Amsterdam Hostel San Francisco has good reviews.,"Yeah, I need a reservation for 2 days.",I've got 10 matches here - how about a 1 star? Amsterdam Hostel San Francisco has good reviews.,"Yeah, I need a reservation for 2 days.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
It leaves the Union Station.,"Okay, cool. That will be all for now.",It leaves the Union Station.,"Okay, cool. That will be all for now.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sure thing. Hotel Mumbai suit your fancy?,I love Hotel Mumbai.,Sure thing. Does the luxurious atmosphere of Hotel Mumbai appeal to you?,I love Hotel Mumbai.,0.36111111111111116,0.2666666666666666,0.4364357804719847,0.36111111111111116,1.0,1.0,1.0,1.0
it went through,thanks a lot,it went through,thanks a lot,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Your ticket has been purchased. Departure is from JFK International Airport. Unfortunately, the ticket is not refundable.",Thanks for your help.,"Your ticket has been purchased. Departure is from JFK International Airport. Unfortunately, the ticket is not refundable.",Thanks for your help.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
You would like to book 1 room at abc hyde park hotel in london from march 5th for 1 day?,I want to check in on the 4th and I need two rooms.,You would like to book 1 room at abc hyde park hotel in london from march 5th for 1 day?,I want to check in on the 4th and I need two rooms.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There is missing link.,Yes missing link is perfect. I would like to find an attraction like a museum.,There is missing link.,"Yes, finding the missing link feels just right. I'm thinking of exploring a museum for an intriguing experience.",1.0,1.0,1.0,1.0,0.3392857142857143,0.13793103448275867,0.24343224778007388,0.3392857142857143
When would you like to leave the hotel?,I want to stay until the 12th of this month.,When would you like to leave the hotel?,I want to stay until the 12th of this month.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,Can you find round trip flights?,Can you find round trip flights?,"Sure, I can help you with that! Let me search for the best round trip flights for you.",0.0,0.0,0.0,0.0,0.313953488372093,0.1428571428571428,0.28867513459481287,0.313953488372093
"Sorry, I couldn't get that ticket. You can get a bus at 3:40 pm that costs $39.",That sounds great to me.,"Sorry, I couldn't get that ticket. You can get a bus at 3:40 pm that costs $39.",That sounds great to me.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The movie is playing.,Thanks. Will you make a reservation at a restaurant nearby?,The movie is playing.,Thank you. Would you mind reserving a table at a restaurant close by?,1.0,1.0,1.0,1.0,0.6086956521739131,0.2777777777777778,0.4385290096535146,0.6086956521739131
I found 1 soccer event. Republic Vs Toros is occuring at Papa Murphy's Park.,What time is the game?,I found 1 soccer event. Republic Vs Toros is occuring at Papa Murphy's Park.,What time is the game?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Any preference on the type of food?,Some american food will be great!,Any preference on the type of food?,Some American food will be great!,1.0,1.0,1.0,1.0,0.9696969696969697,0.7142857142857143,0.8333333333333334,0.9696969696969697
Your one-way ticket has been confirmed. The destination for that flight is SFO International Airport.,What airport does it leave from? What time does the flight arrive?,Your one-way ticket has been confirmed. The destination for that flight is SFO International Airport.,What airport does it leave from? What time does the flight arrive?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
May I recommend the Place of Worship called American Church in Paris.,"Okay, great. check when I have free time on March 13th.",May I recommend the Place of Worship called American Church in Paris.,"Okay, great. Could you please check for me when I have free time on March 13th?",1.0,1.0,1.0,1.0,0.6835443037974683,0.5882352941176471,0.753778361444409,0.6835443037974683
,When can I watch it?,When can I watch it?,I can't wait to watch it! When can I catch the show?,0.0,0.0,0.0,0.0,0.32692307692307687,0.3076923076923077,0.5163977794943222,0.32692307692307687
Your reservation is all set and ready to go.,"Thanks, I will also need transportation there.",Your reservation is all set and ready to go.,"Thanks, I will also need transportation there.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I've got a list of 10 places that you might like. First off, there's a Park called Balboa Park.",Okay. When do I have free time?,"I've got a list of 10 places that you might like. First off, there's a Park called Balboa Park.",Okay. When do I have free time?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you need anything else?,What about the weather there on March 7th,Do you need anything else?,What about the weather there on March 7th?,1.0,1.0,1.0,1.0,0.9761904761904762,0.7777777777777778,0.875,0.9761904761904762
I reserved your seat.,Thank you very much. Are there any fun things to see around Vancouver?,I reserved your seat.,Thank you very much. Are there any fun things to see around Vancouver?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"There are 4 cars. Seattle-Tacoma International Airport on March 7th there's a Honda Civic, a Standard car.","Yes, I like this one!","There are 4 cars. Seattle-Tacoma International Airport on March 7th there's a Honda Civic, a Standard car.","Yes, I like this one!",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How many bedrooms?,I need two bedrooms.,How many bedrooms?,I need two bedrooms.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I am going on a vacation to Dallas Texas with six of my friends so there will be seven of us. We are getting a hotel and most likely checking out Saturday the next morning.,"I am planning a trip to London, UK. We are arriving the 1st and we are leaving on the 8th. its going to be just four of us and it should be fun.",I am going on a vacation to Dallas Texas with six of my friends so there will be seven of us. We are getting a hotel and most likely checking out Saturday the next morning.,"I am planning a trip to London, UK. We are arriving the 1st and we are leaving on the 8th. its going to be just four of us and it should be fun.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"What type of doctor are you looking for? For example, Ophthalmologist, Dermatologist, or another type?",I am looking for a General Practitioner. Please find someone in Pleasant Hill.,"What kind of doctor are you interested in? Maybe an Ophthalmologist, a Dermatologist, or someone else?",I'm searching for a General Practitioner in Pleasant Hill.,0.6176470588235294,0.34782608695652173,0.5163977794943222,0.6176470588235294,0.6282051282051282,0.375,0.554700196225229,0.6282051282051282
"Okay, so you want 4 tickets for the Giants Vs Cardinals game, right?","Yup, that's right.","Okay, so you want 4 tickets for the Giants Vs Cardinals game, right?","Yup, that's right.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The song Sorry has started playing on kitchen speaker.,Thank you. That is all I need.,The song Sorry has started playing on kitchen speaker.,Thank you. That is all I need.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Okay! your booking is confirmed.,"So, how much they charge per night?",Okay! your booking is confirmed.,"So, how much they charge per night?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"I found 1 showtime for Pillow Talk in Stanford Theatre, at 7:30 pm.",What's the location of the theater? What will a ticket cost me?,"I found 1 showtime for Pillow Talk in Stanford Theatre, at 7:30 pm.","Could you please provide me with the address of the theater? Also, do you happen to know the price of a ticket?",1.0,1.0,1.0,1.0,0.3153153153153153,0.1724137931034483,0.3077287274483318,0.3153153153153153
Its located at 89 South Street and it starts at 7 pm.,That sounds awesome. I would like 2 tickets to it on the 12th.,Its located at 89 South Street and it starts at 7 pm.,That sounds awesome. I would like 2 tickets to it on the 12th.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Okay, you'll be checking in on March 7th? And how many days will you be staying?",I want to check in on the 12th of March and stay for one day.,"Okay, you'll be checking in on March 7th? And how many days will you be staying?",I want to check in on the 12th of March and stay for one day.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,Can you help me find one-way flights from New York to Philadelphia? I would like to travel in Premium Economy.,"Sure, I can assist you with that. Let me check the available options for you. Please wait a moment.",Can you help me find one-way flights from New York to Philadelphia? I would like to travel in Premium Economy.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Do you want me to book that ticket?,"No, just looking. That's all for now.",Do you want me to book that ticket?,"No, just looking. That's all for now.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Reviews say it is a nice place to take your kids. Their phone number is 503-228-8131.,Ok. Thanks for the help. That's all for now.,Reviews say it is a nice place to take your kids. Their phone number is 503-228-8131.,Ok. Thanks for the help. That's all for now.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How about the Arab world institute that's at the performing arts venue,"What else is there, and can you make sure it's child-friendly",How about the Arab world institute that's at the performing arts venue,"What else is there, and can you make sure it's child-friendly",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Would you like me to purchase tickets for you?,"No, thank you. Can you search for roundtrip flights for me?",Would you like me to purchase tickets for you?,"No, thank you. Can you search for roundtrip flights for me?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sure! The event is taking place from March 1st and will continue for 6 days. This event, Roy Ayers will take place at Blue Note Napa.",Oh! Is it so? Where it is located?,"Sure! The event is taking place from March 1st and will continue for 6 days. This event, Roy Ayers will take place at Blue Note Napa.",Oh! Is it so? Where it is located?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Which city are you departing from and what is the traveling date?,I need to start on Sunday this week and please search for flights from SF,Which city are you departing from and what is the traveling date?,I need to start on Sunday this week and please search for flights from SF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How about if I get you a ticket?,"No, I don't want that.",How about if I get you a ticket?,"No, I don't want that.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I regret to inform you that I was not able to make the booking. Would you need anything else.,Can you try again for 14:30 on the 12th? I really need to visit a doctor.,I regret to inform you that I was not able to make the booking. Would you need anything else?,Can you try again for 14:30 on the 12th? I really need to visit a doctor.,0.989247311827957,0.9,0.9473684210526315,0.989247311827957,1.0,1.0,1.0,1.0
"There are 5 movies that are available are fit your preferences. Would you like After, Pillow Talk or Say Anything?",Are there other ones available?,"There are 5 movies that are available are fit your preferences. Would you like After, Pillow Talk or Say Anything?",Are there other ones available?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How many do you want?,Two tickets please.,How many tickets would you like to purchase?,"I'd like to buy two tickets, please.",0.38636363636363635,0.30000000000000004,0.4743416490252569,0.38636363636363635,0.5,0.11111111111111116,0.21821789023599236,0.5
"To confirm: You wish to reserve a table at 6 pm, for 2 people on March 1st at Bask restaurant in San Francisco. is this correct?",Yes it is. Do they serve alcohol?,"To confirm: You wish to reserve a table at 6 pm, for 2 people on March 1st at Bask restaurant in San Francisco. is this correct?",Yes it is. Do they serve alcohol?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
No live music. They can be reached at 415-751-2312.,Any Latin American?,No live music. They can be reached at 415-751-2312.,Are there any Latin American music events?,1.0,1.0,1.0,1.0,0.45238095238095233,0.11111111111111116,0.21821789023599236,0.45238095238095233
Could you confirm that I should make a reservaton for 1 room at Best Western Mission Bay in San Diego on March 4th to March 10th?,That works fine.,Could you confirm that I should make a reservation for 1 room at Best Western Mission Bay in San Diego on March 4th to March 10th?,That works fine.,0.9923076923076923,0.9259259259259259,0.9615384615384616,0.9923076923076923,1.0,1.0,1.0,1.0
Please confirm to book a Cab for 2 person to Big Bus Tours Chicago (Tours begin at 98 E. Upper Wacker Dr.).,"Yes, confirmed. Go ahead.",Please confirm to book a Cab for 2 person to Big Bus Tours Chicago (Tours begin at 98 E. Upper Wacker Dr.).,"Yes, confirmed. Go ahead.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
